detector_id,event_id,engine,event_start_cycle,event_end_cycle,event_duration_endpoints,policy_id,onset_cycle,false_pre_onset_event,valid_post_onset_detection_event,crosses_onset
lstm_calibrated_ensemble,engine_108_event_001,108,143,156,14,normalized_life_last_30pct_full_window,110,False,True,False
lstm_calibrated_ensemble,engine_111_event_001,111,185,185,1,normalized_life_last_30pct_full_window,141,False,True,False
lstm_calibrated_ensemble,engine_111_event_002,111,189,200,12,normalized_life_last_30pct_full_window,141,False,True,False
lstm_calibrated_ensemble,engine_117_event_001,117,165,177,13,normalized_life_last_30pct_full_window,124,False,True,False
lstm_calibrated_ensemble,engine_124_event_001,124,134,156,23,normalized_life_last_30pct_full_window,187,True,False,False
lstm_calibrated_ensemble,engine_124_event_002,124,177,267,91,normalized_life_last_30pct_full_window,187,True,False,True
lstm_calibrated_ensemble,engine_129_event_001,129,202,202,1,normalized_life_last_30pct_full_window,142,False,True,False
lstm_calibrated_ensemble,engine_132_event_001,132,180,180,1,normalized_life_last_30pct_full_window,129,False,True,False
lstm_calibrated_ensemble,engine_145_event_001,145,52,66,15,normalized_life_last_30pct_full_window,176,True,False,False
lstm_calibrated_ensemble,engine_145_event_002,145,201,251,51,normalized_life_last_30pct_full_window,176,False,True,False
lstm_calibrated_ensemble,engine_150_event_001,150,177,222,46,normalized_life_last_30pct_full_window,156,False,True,False
lstm_calibrated_ensemble,engine_153_event_001,153,269,292,24,normalized_life_last_30pct_full_window,205,False,True,False
lstm_calibrated_ensemble,engine_156_event_001,156,288,299,12,normalized_life_last_30pct_full_window,210,False,True,False
lstm_calibrated_ensemble,engine_158_event_001,158,286,308,23,normalized_life_last_30pct_full_window,216,False,True,False
lstm_calibrated_ensemble,engine_162_event_001,162,166,194,29,normalized_life_last_30pct_full_window,136,False,True,False
lstm_calibrated_ensemble,engine_169_event_001,169,173,185,13,normalized_life_last_30pct_full_window,130,False,True,False
lstm_calibrated_ensemble,engine_170_event_001,170,175,175,1,normalized_life_last_30pct_full_window,126,False,True,False
lstm_calibrated_ensemble,engine_170_event_002,170,179,179,1,normalized_life_last_30pct_full_window,126,False,True,False
lstm_calibrated_ensemble,engine_186_event_001,186,162,194,33,normalized_life_last_30pct_full_window,136,False,True,False
lstm_calibrated_ensemble,engine_187_event_001,187,167,168,2,normalized_life_last_30pct_full_window,118,False,True,False
lstm_calibrated_ensemble,engine_192_event_001,192,129,133,5,normalized_life_last_30pct_full_window,94,False,True,False
lstm_calibrated_ensemble,engine_206_event_001,206,181,221,41,normalized_life_last_30pct_full_window,155,False,True,False
lstm_calibrated_ensemble,engine_221_event_001,221,151,178,28,normalized_life_last_30pct_full_window,125,False,True,False
lstm_calibrated_ensemble,engine_230_event_001,230,179,186,8,normalized_life_last_30pct_full_window,131,False,True,False
lstm_calibrated_ensemble,engine_231_event_001,231,144,144,1,normalized_life_last_30pct_full_window,101,False,True,False
lstm_calibrated_ensemble,engine_237_event_001,237,194,209,16,normalized_life_last_30pct_full_window,147,False,True,False
lstm_calibrated_ensemble,engine_238_event_001,238,142,156,15,normalized_life_last_30pct_full_window,110,False,True,False
lstm_calibrated_ensemble,engine_243_event_001,243,181,181,1,normalized_life_last_30pct_full_window,162,False,True,False
lstm_calibrated_ensemble,engine_243_event_002,243,186,230,45,normalized_life_last_30pct_full_window,162,False,True,False
lstm_calibrated_ensemble,engine_245_event_001,245,210,210,1,normalized_life_last_30pct_full_window,178,False,True,False
lstm_calibrated_ensemble,engine_245_event_002,245,217,253,37,normalized_life_last_30pct_full_window,178,False,True,False
lstm_calibrated_ensemble,engine_248_event_001,248,208,208,1,normalized_life_last_30pct_full_window,164,False,True,False
lstm_calibrated_ensemble,engine_248_event_002,248,212,234,23,normalized_life_last_30pct_full_window,164,False,True,False
lstm_calibrated_ensemble,engine_251_event_001,251,228,266,39,normalized_life_last_30pct_full_window,187,False,True,False
