detector_id,policy_id,engine,onset_cycle,max_cycle,first_detection_end_cycle,detected,missed,false_event_count,healthy_false_alert,crossing_event_count,total_event_count,first_alert_delay,lead_cycles
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,124,187,267,,False,True,2,True,1,2,,
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,129,142,202,202.0,True,False,0,False,0,1,60.0,0.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,132,129,183,180.0,True,False,0,False,0,1,51.0,3.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,136,113,160,,False,True,0,False,0,0,,
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,145,176,251,201.0,True,False,1,True,0,2,25.0,50.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,150,156,222,177.0,True,False,0,False,0,1,21.0,45.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,153,205,292,269.0,True,False,0,False,0,1,64.0,23.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,156,210,299,288.0,True,False,0,False,0,1,78.0,11.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,158,216,308,286.0,True,False,0,False,0,1,70.0,22.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,162,136,194,166.0,True,False,0,False,0,1,30.0,28.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,169,130,185,173.0,True,False,0,False,0,1,43.0,12.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,170,126,179,175.0,True,False,0,False,0,2,49.0,4.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,186,136,194,162.0,True,False,0,False,0,1,26.0,32.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,187,118,168,167.0,True,False,0,False,0,1,49.0,1.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,192,94,133,129.0,True,False,0,False,0,1,35.0,4.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,206,155,221,181.0,True,False,0,False,0,1,26.0,40.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,208,106,150,,False,True,0,False,0,0,,
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,217,114,162,,False,True,0,False,0,0,,
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,221,125,178,151.0,True,False,0,False,0,1,26.0,27.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,230,131,186,179.0,True,False,0,False,0,1,48.0,7.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,231,101,144,144.0,True,False,0,False,0,1,43.0,0.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,237,147,209,194.0,True,False,0,False,0,1,47.0,15.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,238,110,156,142.0,True,False,0,False,0,1,32.0,14.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,243,162,230,181.0,True,False,0,False,0,2,19.0,49.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,245,178,253,210.0,True,False,0,False,0,2,32.0,43.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,248,164,234,208.0,True,False,0,False,0,2,44.0,26.0
lstm_calibrated_ensemble,normalized_life_last_30pct_full_window,251,187,266,228.0,True,False,0,False,0,1,41.0,38.0
