window_index,op_mode,is_healthy,reconstruction_error
13374,1,0,0.68421566
13375,1,0,0.66933525
13376,3,0,0.65809387
13377,3,0,0.6559507
13378,0,0,0.6759476
13379,0,0,0.66209775
13380,0,0,0.62633926
13381,0,0,0.61225486
13382,0,0,0.6095857
13383,0,0,0.61217946
13384,1,0,0.58279455
13385,2,0,0.58793133
13386,0,0,0.5954927
13387,0,0,0.60769796
13388,1,0,0.6071288
13389,3,0,0.58659166
13390,0,0,0.5805539
13391,1,0,0.5846861
13392,1,0,0.6027085
13393,0,0,0.6236595
13394,2,0,0.64178956
13395,0,0,0.6439152
13396,3,0,0.6294138
13397,0,0,0.6233462
13398,3,0,0.61996883
13399,1,0,0.6243227
13400,2,0,0.61294156
13401,0,0,0.6244941
13402,0,0,0.62131166
13403,3,0,0.635424
13404,0,0,0.6400174
13405,1,0,0.6631364
13406,1,0,0.6783768
13407,0,0,0.6762231
13408,1,0,0.6783916
13409,0,0,0.6740202
13410,2,0,0.68720967
13411,1,0,0.690685
13412,1,0,0.7021647
13413,3,0,0.7111831
13414,0,0,0.7249381
13415,1,0,0.7230906
13416,1,0,0.7322966
13417,1,0,0.73321754
13418,0,0,0.7166522
13419,1,0,0.7246894
13420,1,0,0.7270204
13421,1,0,0.73063713
13422,1,0,0.7302811
13423,2,0,0.73921734
13424,0,0,0.7255907
13425,0,0,0.74553525
13426,0,0,0.7489612
13427,0,0,0.74639153
13428,0,0,0.7385935
13429,1,0,0.7512017
13430,0,0,0.77795863
13431,2,0,0.7784394
13432,3,0,0.76938844
13433,3,0,0.7714361
13434,0,0,0.7591307
13435,1,0,0.7634793
13436,1,0,0.7735659
13437,0,0,0.7706888
13438,0,0,0.76691735
13439,1,0,0.7895283
13440,2,0,0.8151216
13441,1,0,0.8426596
13442,3,0,0.866015
13443,1,0,0.8753969
13444,0,0,0.8955445
13445,1,0,0.9024361
13446,0,0,0.9324397
13447,1,0,0.9585928
13448,3,0,0.9795635
13449,1,0,0.9906873
13450,1,0,1.0039021
13451,0,0,1.0061816
13452,3,0,1.001525
13453,3,0,1.002167
13454,1,0,1.0346631
13455,0,0,1.0640694
13456,0,0,1.0958089
13457,0,0,1.1053827
13458,1,0,1.1299376
13459,2,0,1.1320735
13460,2,0,1.1476065
13461,1,0,1.1570754
13462,0,0,1.1970115
13463,1,0,1.2264537
13464,0,0,1.2451756
13465,1,1,0.7357406
13466,0,1,0.7367595
13467,1,1,0.72457606
13468,0,1,0.7191943
13469,3,1,0.7160492
13470,1,1,0.69376564
13471,2,1,0.7025785
13472,1,1,0.70109445
13473,0,1,0.7046378
13474,1,1,0.69899195
13475,0,1,0.6979108
13476,0,1,0.69469976
13477,0,1,0.6829478
13478,2,1,0.6633134
13479,3,1,0.6621774
13480,0,1,0.67716026
13481,2,1,0.6665791
13482,2,1,0.67319024
13483,1,1,0.6691356
13484,0,1,0.6955744
13485,0,1,0.706213
13486,1,1,0.68951786
13487,3,1,0.73350483
13488,1,1,0.72909313
13489,1,1,0.732621
13490,1,1,0.7349824
13491,1,1,0.7125244
13492,0,1,0.7060575
13493,3,1,0.7114684
13494,1,1,0.73564833
13495,3,1,0.7358709
13496,1,1,0.7245289
13497,2,1,0.7393977
13498,1,1,0.73657006
13499,1,1,0.7275757
13500,0,1,0.74115497
13501,0,1,0.7375921
13502,2,1,0.728352
13503,2,1,0.7290573
13504,1,1,0.7324689
13505,2,1,0.7217403
13506,2,1,0.7159549
13507,0,1,0.7049963
13508,0,1,0.72169787
13509,1,1,0.7310241
13510,1,1,0.71683353
13511,1,1,0.7261183
13512,2,1,0.7189141
13513,3,1,0.7305637
13514,1,1,0.71518296
13515,0,1,0.71213275
13516,0,1,0.71181047
13517,0,1,0.66049206
13518,0,1,0.65474
13519,0,1,0.6662708
13520,2,1,0.6708196
13521,0,1,0.6891155
13522,1,0,0.68364817
13523,1,0,0.6979804
13524,0,0,0.7021517
13525,1,0,0.70481217
13526,0,0,0.70205545
13527,1,0,0.6920091
13528,0,0,0.6956075
13529,1,0,0.71089524
13530,0,0,0.6963572
13531,2,0,0.69397485
13532,0,0,0.686169
13533,1,0,0.68371916
13534,1,0,0.6714943
13535,1,0,0.67382866
13536,2,0,0.66382366
13537,0,0,0.6819178
13538,0,0,0.683519
13539,1,0,0.672731
13540,3,0,0.67295927
13541,3,0,0.6590365
13542,3,0,0.6683827
13543,0,0,0.6590888
13544,2,0,0.6745713
13545,0,0,0.66774744
13546,2,0,0.6838061
13547,0,0,0.67950946
13548,3,0,0.6806236
13549,0,0,0.67085165
13550,0,0,0.6727069
13551,0,0,0.67214435
13552,1,0,0.6836151
13553,0,0,0.66779363
13554,3,0,0.65390056
13555,0,0,0.6399202
13556,0,0,0.6316232
13557,0,0,0.6416384
13558,0,0,0.64047813
13559,0,0,0.62829304
13560,1,0,0.621356
13561,3,0,0.59140205
13562,0,0,0.5904562
13563,0,0,0.5635765
13564,1,0,0.55802464
13565,0,0,0.58422154
13566,0,0,0.5934175
13567,0,0,0.5713154
13568,2,0,0.56119496
13569,3,0,0.5641424
13570,0,0,0.56678164
13571,1,0,0.5608147
13572,0,0,0.56769407
13573,1,0,0.56340593
13574,0,0,0.5415112
13575,0,0,0.5423651
13576,0,0,0.537857
13577,0,0,0.573234
13578,1,0,0.5992105
13579,1,0,0.59233737
13580,1,0,0.5665443
13581,3,0,0.5485675
13582,3,0,0.5470179
13583,1,0,0.55535847
13584,1,0,0.54927284
13585,0,0,0.54597247
13586,0,0,0.5907332
13587,0,0,0.5883767
13588,0,0,0.6224765
13589,0,0,0.61082786
13590,1,0,0.6371291
13591,0,0,0.63820225
13592,0,0,0.6474127
13593,3,0,0.6439863
13594,3,0,0.6459941
13595,0,0,0.6417028
13596,0,0,0.63001263
13597,1,0,0.6338884
13598,1,0,0.6464305
13599,0,0,0.65140396
13600,0,0,0.650628
13601,1,0,0.67771715
13602,0,0,0.6640672
13603,3,0,0.68929857
13604,1,0,0.7042882
13605,3,0,0.72638065
13606,3,0,0.71451414
13607,3,0,0.69182575
13608,1,0,0.68649924
13609,1,0,0.69866407
13610,0,0,0.7139749
13611,2,0,0.71376646
13612,1,0,0.7294075
13613,0,0,0.726121
13614,1,0,0.72795534
13615,0,0,0.74446183
13616,0,0,0.7352865
13617,0,0,0.7197545
13618,1,0,0.71278614
13619,0,0,0.71503764
13620,0,0,0.7055087
13621,2,0,0.7020772
13622,1,0,0.70513964
13623,1,0,0.7053767
13624,1,0,0.6951127
13625,0,0,0.6949697
13626,0,0,0.71435064
13627,0,0,0.7323859
13628,1,0,0.72513694
13629,1,0,0.7116178
13630,1,0,0.7043805
13631,3,0,0.73292565
13632,1,0,0.73995286
13633,2,0,0.7245149
13634,0,0,0.7250034
13635,3,0,0.7111432
13636,0,0,0.7262318
13637,2,0,0.72435164
13638,0,0,0.71408236
13639,1,0,0.69891775
13640,0,0,0.6887945
13641,0,0,0.7004722
13642,0,0,0.6886913
13643,3,0,0.6836348
13644,3,0,0.6923012
13645,0,0,0.67688733
13646,0,0,0.67458683
13647,0,0,0.71326005
13648,0,0,0.7065537
13649,0,0,0.72032297
13650,1,0,0.7395233
13651,3,0,0.7606739
13652,0,0,0.7762176
13653,2,0,0.79700214
13654,0,0,0.82756746
13655,3,0,0.82900864
13656,0,0,0.82962674
13657,2,0,0.8227217
13658,1,0,0.8331401
13659,2,0,0.84205353
13660,1,0,0.8484029
13661,0,0,0.8007056
13662,0,0,0.8070993
13663,2,0,0.8326692
13664,0,0,0.8420406
13665,1,0,0.8621674
13666,1,0,0.8801703
13667,3,0,0.9051185
13668,0,0,0.9303524
13669,1,0,0.94504833
13670,1,0,0.9526852
13671,1,0,0.9665422
13672,3,0,0.9946167
13673,0,0,1.0295712
13674,3,0,1.0337096
13675,2,0,1.0724462
13676,3,0,1.0948592
13677,0,0,1.0786988
13678,1,0,1.0907627
13679,3,0,1.0930326
13680,0,0,1.1338211
13681,1,0,1.1366781
13682,0,0,1.1646329
13683,1,0,1.1744453
13684,0,0,1.1688688
13685,3,0,1.197935
13686,0,0,1.2000421
13687,0,0,1.236999
13688,1,0,1.2982345
13689,0,0,1.3106668
13690,0,0,1.3211522
13691,0,0,1.3415357
13692,0,0,1.3901484
13693,1,0,1.4370661
13694,3,0,1.4530926
13695,0,0,1.4677472
13696,0,0,1.4835694
13697,0,0,1.498409
13698,0,0,1.489241
13699,3,0,1.5632337
13700,0,0,1.6201583
13701,3,0,1.6400485
13702,0,0,1.6702967
13703,1,0,1.7018148
13704,1,0,1.7143024
13705,0,0,1.7234733
13706,2,0,1.7138081
13707,0,0,1.7354532
13708,1,0,1.747099
13709,1,0,1.8136376
13710,2,0,1.89103
13711,0,0,1.9723015
13712,1,0,1.9814321
13713,3,0,2.063331
13714,2,0,2.1799178
13715,0,0,2.169842
13716,0,0,2.2196546
13717,2,0,2.2935314
13718,1,0,2.3093424
13719,0,0,2.3691084
13720,1,0,2.5015697
13721,1,0,2.5124276
13722,1,0,2.6352906
13723,0,0,2.6402998
13724,0,1,0.63423544
13725,0,1,0.6448976
13726,2,1,0.6331905
13727,1,1,0.656623
13728,0,1,0.6535471
13729,0,1,0.6314107
13730,0,1,0.62920636
13731,2,1,0.63809955
13732,1,1,0.6273053
13733,0,1,0.63170815
13734,2,1,0.6317129
13735,0,1,0.6321275
13736,0,1,0.61802715
13737,0,1,0.6344499
13738,3,1,0.6295716
13739,1,1,0.6156041
13740,2,1,0.6174967
13741,0,1,0.6408023
13742,3,1,0.65359235
13743,0,1,0.63718003
13744,1,1,0.6347433
13745,1,1,0.61198676
13746,1,1,0.60686636
13747,3,1,0.6237929
13748,2,1,0.61474997
13749,0,1,0.6403145
13750,0,1,0.6482276
13751,1,1,0.6670068
13752,1,1,0.6889496
13753,0,1,0.7005885
13754,0,1,0.6987378
13755,1,0,0.6831121
13756,1,0,0.7004669
13757,0,0,0.6898299
13758,0,0,0.69601685
13759,2,0,0.70331204
13760,0,0,0.7048762
13761,0,0,0.6940693
13762,1,0,0.68827975
13763,1,0,0.6846083
13764,3,0,0.7065035
13765,1,0,0.7087708
13766,0,0,0.70873153
13767,0,0,0.7037512
13768,0,0,0.69657964
13769,0,0,0.6997585
13770,0,0,0.7103385
13771,1,0,0.68877673
13772,2,0,0.67970794
13773,0,0,0.6847823
13774,1,0,0.68135196
13775,0,0,0.6735892
13776,0,0,0.69380033
13777,3,0,0.67897636
13778,0,0,0.67248076
13779,0,0,0.6772604
13780,0,0,0.70090264
13781,1,0,0.6892838
13782,2,0,0.6751761
13783,0,0,0.6574833
13784,1,0,0.6779397
13785,2,0,0.67780006
13786,3,0,0.67468315
13787,0,0,0.67827934
13788,1,0,0.67776024
13789,2,0,0.68416303
13790,1,0,0.6659096
13791,3,0,0.6669946
13792,0,0,0.66911465
13793,0,0,0.6921826
13794,0,0,0.6849183
13795,0,0,0.70016193
13796,1,0,0.6932977
13797,0,0,0.6966078
13798,0,0,0.6952573
13799,2,0,0.7025633
13800,1,0,0.6804659
13801,1,0,0.6878659
13802,2,0,0.6820873
13803,1,0,0.70092475
13804,3,0,0.6882677
13805,0,0,0.6825837
13806,0,0,0.66937
13807,0,0,0.68074894
13808,0,0,0.6948156
13809,0,0,0.6906242
13810,2,0,0.6621143
13811,1,0,0.68579996
13812,0,0,0.6680342
13813,0,0,0.6806238
13814,3,0,0.66554236
13815,0,0,0.6740147
13816,2,0,0.67202216
13817,0,0,0.66790265
13818,0,0,0.6806665
13819,3,0,0.6878479
13820,2,0,0.7012881
13821,1,0,0.7098266
13822,1,0,0.71265954
13823,1,0,0.712723
13824,3,0,0.7102898
13825,0,0,0.7010397
13826,2,0,0.71968985
13827,1,0,0.7074506
13828,2,0,0.71301025
13829,0,0,0.732674
13830,3,0,0.7536715
13831,1,0,0.7571374
13832,1,0,0.7726123
13833,1,0,0.7565147
13834,1,0,0.76042604
13835,0,0,0.7922419
13836,0,0,0.82614833
13837,1,0,0.82604706
13838,1,0,0.8279001
13839,3,0,0.8170564
13840,0,0,0.8414155
13841,3,0,0.83423394
13842,0,0,0.8499566
13843,0,0,0.8654855
13844,0,0,0.87009096
13845,0,0,0.8777971
13846,1,0,0.89477605
13847,0,0,0.9091819
13848,0,0,0.9153644
13849,0,0,0.9198002
13850,0,0,0.9335347
13851,3,0,0.9387984
13852,3,0,0.958375
13853,2,0,0.96777225
13854,3,0,0.96444345
13855,1,0,0.9747799
13856,1,0,0.9720928
13857,3,0,0.99132127
13858,1,0,1.0123929
13859,1,0,1.0137211
13860,0,0,1.0246222
13861,3,0,1.0488194
13862,3,0,1.0576915
13863,1,0,1.0621663
13864,3,0,1.0747449
13865,0,0,1.0745871
13866,1,0,1.0618197
13867,1,0,1.0578481
13868,2,0,1.0675893
13869,0,0,1.0885323
13870,0,0,1.097997
13871,0,0,1.1149577
13872,3,0,1.115187
13873,0,0,1.1213617
13874,3,0,1.1190573
13875,3,0,1.1258804
13876,1,0,1.1076243
13877,0,0,1.1152664
13878,0,0,1.1428988
13879,1,0,1.1396999
13880,0,0,1.1304374
13881,1,0,1.1412592
13882,1,0,1.1726753
13883,0,0,1.180652
13884,0,0,1.1830305
13885,2,0,1.2226123
13886,0,0,1.2452585
13887,0,0,1.2378554
13888,1,0,1.2790593
13889,2,0,1.2640681
13890,1,0,1.2840874
13891,0,0,1.3087124
13892,2,0,1.3271205
13893,0,0,1.4288833
13894,1,0,1.4508754
13895,0,1,0.75187004
13896,1,1,0.75771254
13897,0,1,0.73053735
13898,2,1,0.7353768
13899,1,1,0.7171936
13900,1,1,0.7045514
13901,0,1,0.7208023
13902,0,1,0.71981096
13903,1,1,0.72478074
13904,2,1,0.7471024
13905,0,1,0.77925724
13906,2,1,0.78321904
13907,1,1,0.78120524
13908,1,1,0.7640452
13909,1,1,0.7828325
13910,1,1,0.7715833
13911,0,1,0.7686293
13912,2,1,0.7711536
13913,2,1,0.77517354
13914,3,1,0.7860163
13915,1,1,0.79241914
13916,0,1,0.80159473
13917,0,0,0.7920391
13918,1,0,0.7960517
13919,0,0,0.7949
13920,1,0,0.80731034
13921,2,0,0.79562855
13922,0,0,0.8019487
13923,2,0,0.806076
13924,0,0,0.80740345
13925,0,0,0.8132028
13926,1,0,0.8160015
13927,2,0,0.81230897
13928,1,0,0.80859363
13929,1,0,0.80775315
13930,0,0,0.8114748
13931,1,0,0.798057
13932,3,0,0.77519274
13933,1,0,0.76304156
13934,1,0,0.75298256
13935,0,0,0.7341154
13936,3,0,0.73189855
13937,0,0,0.757412
13938,0,0,0.7658523
13939,0,0,0.7459585
13940,1,0,0.73781854
13941,3,0,0.73406655
13942,3,0,0.73005134
13943,2,0,0.7667015
13944,3,0,0.76727057
13945,0,0,0.74265337
13946,0,0,0.7122085
13947,1,0,0.69795513
13948,2,0,0.7049342
13949,3,0,0.6976477
13950,0,0,0.6881251
13951,1,0,0.72012526
13952,1,0,0.71204454
13953,3,0,0.69563335
13954,3,0,0.71276224
13955,0,0,0.7000201
13956,2,0,0.69213957
13957,0,0,0.69821113
13958,1,0,0.7086746
13959,0,0,0.730735
13960,0,0,0.7478457
13961,0,0,0.75156474
13962,2,0,0.754389
13963,2,0,0.76227957
13964,0,0,0.7666056
13965,0,0,0.7673363
13966,2,0,0.78358227
13967,2,0,0.7867669
13968,0,0,0.7872873
13969,2,0,0.81108695
13970,3,0,0.82707876
13971,0,0,0.84504956
13972,1,0,0.8452251
13973,1,0,0.8288122
13974,0,0,0.81707644
13975,3,0,0.8372482
13976,2,0,0.8523761
13977,0,0,0.8597059
13978,1,0,0.86534965
13979,0,0,0.8733355
13980,0,0,0.89208764
13981,0,0,0.876487
13982,0,0,0.88721496
13983,1,0,0.8878674
13984,0,0,0.8835022
13985,1,0,0.89788675
13986,1,0,0.90866154
13987,1,0,0.9225369
13988,0,0,0.916724
13989,1,0,0.9230477
13990,1,0,0.9291114
13991,1,0,0.94809705
13992,0,0,0.9549708
13993,0,0,0.9445548
13994,0,0,0.96086824
13995,1,0,0.986622
13996,1,0,0.9740735
13997,2,0,0.9726228
13998,3,0,0.971952
13999,2,0,0.98144126
14000,1,0,0.99823433
14001,3,0,0.99714714
14002,1,0,0.99740434
14003,3,0,1.0084742
14004,1,0,1.0432653
14005,0,0,1.047782
14006,0,0,1.0561535
14007,0,0,1.0573074
14008,3,0,1.0535703
14009,0,0,1.0722286
14010,0,0,1.0793333
14011,1,0,1.0832636
14012,2,0,1.0939345
14013,0,0,1.1174824
14014,1,0,1.1212853
14015,1,0,1.1140587
14016,0,0,1.1224003
14017,1,0,1.1294601
14018,0,0,1.1324868
14019,0,0,1.1509537
14020,1,0,1.1690197
14021,1,0,1.1965736
14022,1,0,1.2094116
14023,0,0,1.2793808
14024,0,0,1.3020192
14025,0,0,1.3045325
14026,2,0,1.3507742
14027,2,0,1.3732529
14028,1,0,1.3961601
14029,1,0,1.4365596
14030,3,0,1.4558483
14031,0,0,1.4855682
14032,2,0,1.4979128
14033,0,0,1.5099303
14034,0,0,1.5142243
14035,3,0,1.563299
14036,0,1,0.6100001
14037,1,1,0.5888184
14038,1,1,0.5846564
14039,0,1,0.5616828
14040,1,1,0.5573861
14041,3,1,0.5479242
14042,3,1,0.5769129
14043,0,1,0.57086426
14044,0,1,0.5796809
14045,0,1,0.58520603
14046,0,1,0.5788009
14047,2,1,0.5970173
14048,0,1,0.5811707
14049,3,1,0.58231044
14050,3,1,0.5790389
14051,2,1,0.5520559
14052,0,1,0.5789947
14053,0,1,0.58808595
14054,0,1,0.5785408
14055,1,1,0.5631449
14056,1,1,0.5575411
14057,2,1,0.5580144
14058,1,1,0.58610654
14059,0,1,0.5814272
14060,0,1,0.5546613
14061,0,1,0.5559978
14062,0,1,0.55456245
14063,2,1,0.54484916
14064,1,1,0.5430161
14065,2,1,0.5479312
14066,0,1,0.5503244
14067,0,1,0.58104444
14068,1,1,0.61433184
14069,0,1,0.6205466
14070,1,1,0.6194275
14071,3,1,0.60399145
14072,0,1,0.58822703
14073,3,1,0.5857206
14074,3,1,0.57804084
14075,3,1,0.6100536
14076,0,1,0.6042924
14077,0,1,0.6098254
14078,2,1,0.6048675
14079,0,1,0.62174326
14080,0,1,0.6152584
14081,0,1,0.61184627
14082,0,1,0.61169577
14083,3,1,0.614462
14084,0,0,0.61404496
14085,0,0,0.6002623
14086,0,0,0.6023317
14087,3,0,0.6072865
14088,2,0,0.6003048
14089,0,0,0.600711
14090,2,0,0.60475844
14091,0,0,0.60613805
14092,0,0,0.6074718
14093,0,0,0.6060543
14094,1,0,0.60690266
14095,2,0,0.6053581
14096,1,0,0.62183565
14097,1,0,0.5915437
14098,1,0,0.58990693
14099,3,0,0.5836848
14100,1,0,0.5827816
14101,0,0,0.60838944
14102,1,0,0.6255222
14103,0,0,0.6462455
14104,0,0,0.6451092
14105,0,0,0.6344965
14106,0,0,0.63661295
14107,0,0,0.61923265
14108,0,0,0.63874096
14109,2,0,0.63451046
14110,1,0,0.6195531
14111,3,0,0.63940495
14112,0,0,0.6310122
14113,0,0,0.6142174
14114,0,0,0.59415776
14115,0,0,0.60897046
14116,1,0,0.60039276
14117,0,0,0.6029604
14118,0,0,0.5904185
14119,1,0,0.5924673
14120,0,0,0.6205795
14121,0,0,0.645216
14122,1,0,0.64604414
14123,1,0,0.66752785
14124,0,0,0.66752493
14125,1,0,0.67666626
14126,1,0,0.6642747
14127,1,0,0.6653766
14128,2,0,0.6460712
14129,1,0,0.64532304
14130,0,0,0.64284784
14131,0,0,0.64220905
14132,0,0,0.6248437
14133,2,0,0.6142329
14134,0,0,0.62520134
14135,1,0,0.61515355
14136,3,0,0.635969
14137,0,0,0.6469988
14138,2,0,0.63180554
14139,1,0,0.6318294
14140,3,0,0.6332292
14141,3,0,0.61897224
14142,0,0,0.6189619
14143,2,0,0.60082424
14144,0,0,0.6119965
14145,0,0,0.61736685
14146,0,0,0.6317002
14147,1,0,0.6336084
14148,3,0,0.6512048
14149,3,0,0.6718462
14150,0,0,0.66857105
14151,1,0,0.6700577
14152,2,0,0.6848151
14153,1,0,0.6631192
14154,2,0,0.68073046
14155,3,0,0.68020606
14156,1,0,0.68370014
14157,2,0,0.6845608
14158,1,0,0.7014048
14159,0,0,0.7033608
14160,1,0,0.70500267
14161,0,0,0.680246
14162,1,0,0.6971861
14163,1,0,0.6867652
14164,0,0,0.7020679
14165,1,0,0.70312154
14166,0,0,0.6799407
14167,0,0,0.6856434
14168,1,0,0.6998886
14169,1,0,0.70351905
14170,0,0,0.7329354
14171,2,0,0.75348365
14172,1,0,0.7368484
14173,2,0,0.7653484
14174,0,0,0.75145835
14175,2,0,0.7287338
14176,1,0,0.7076162
14177,0,0,0.72827446
14178,0,0,0.7141815
14179,2,0,0.71166706
14180,2,0,0.6984298
14181,0,0,0.68147963
14182,0,0,0.6646929
14183,1,0,0.6630731
14184,0,0,0.649313
14185,1,0,0.6386326
14186,2,0,0.6486708
14187,2,0,0.64961207
14188,2,0,0.6360841
14189,0,0,0.6530363
14190,2,0,0.66321796
14191,0,0,0.685568
14192,2,0,0.6799116
14193,1,0,0.6802838
14194,0,0,0.66694784
14195,3,0,0.68240625
14196,0,0,0.70540375
14197,3,0,0.6992475
14198,0,0,0.6963211
14199,2,0,0.6936723
14200,1,0,0.67049867
14201,0,0,0.67621976
14202,2,0,0.68183315
14203,1,0,0.6641758
14204,1,0,0.6721486
14205,1,0,0.6779951
14206,0,0,0.7043141
14207,2,0,0.689888
14208,0,0,0.70908034
14209,1,0,0.7057512
14210,0,0,0.7068006
14211,1,0,0.72118354
14212,1,0,0.7505402
14213,3,0,0.7833752
14214,0,0,0.8190109
14215,1,0,0.83074206
14216,3,0,0.8380025
14217,3,0,0.8521995
14218,0,0,0.8631071
14219,0,0,0.87683725
14220,0,0,0.86910427
14221,0,0,0.86924654
14222,1,0,0.8776003
14223,1,0,0.90201336
14224,2,0,0.92622566
14225,1,0,0.92286485
14226,0,0,0.92315716
14227,3,0,0.9275871
14228,3,0,0.92761695
14229,2,0,0.93810093
14230,2,0,0.97209376
14231,1,0,0.97253555
14232,1,0,1.0151086
14233,2,0,1.028779
14234,0,0,1.0437738
14235,1,0,1.0891095
14236,0,0,1.1070479
14237,3,0,1.1716022
14238,0,0,1.1797549
14239,0,0,1.1887131
14240,1,0,1.2160476
14241,0,0,1.26547
14242,1,0,1.2933316
14243,2,0,1.321609
14244,0,0,1.3707885
14245,1,0,1.3900127
14246,3,0,1.4567904
14247,0,0,1.506199
14248,1,0,1.7542161
14249,0,0,1.8263953
14250,0,0,1.8470304
14251,3,0,1.940086
14252,1,0,1.9555697
14253,1,0,2.0242436
14254,0,0,2.0600603
14255,3,0,2.10461
14256,0,0,2.1146605
14257,0,0,2.1695127
14258,3,0,2.2357595
14259,0,0,2.3580508
14260,2,0,2.3594947
14261,2,0,2.4322436
14262,2,0,2.5052013
14263,3,0,2.6589944
14264,1,0,2.6826935
14265,3,0,2.706111
14266,1,1,0.62002623
14267,3,1,0.6028526
14268,0,1,0.61898327
14269,0,1,0.61335623
14270,0,1,0.5995927
14271,0,1,0.6252433
14272,1,1,0.6285061
14273,0,1,0.65283006
14274,1,1,0.65108544
14275,1,1,0.660516
14276,1,1,0.6576107
14277,1,1,0.64516574
14278,3,1,0.6350954
14279,3,1,0.6255891
14280,3,1,0.61789465
14281,2,1,0.6077986
14282,1,1,0.5993438
14283,1,1,0.6282192
14284,0,1,0.6244445
14285,0,1,0.6301935
14286,0,1,0.62535465
14287,0,1,0.61646205
14288,3,1,0.6237601
14289,0,1,0.62598217
14290,3,1,0.6317515
14291,1,1,0.6346257
14292,3,1,0.624665
14293,2,1,0.6071026
14294,1,1,0.6079084
14295,1,1,0.6101709
14296,0,1,0.59958684
14297,0,1,0.62074625
14298,0,1,0.62833333
14299,1,1,0.6184807
14300,3,1,0.61784226
14301,3,1,0.59341484
14302,1,1,0.5852791
14303,0,1,0.56506443
14304,1,1,0.5705349
14305,1,1,0.5693948
14306,1,1,0.5981218
14307,0,1,0.5962399
14308,2,1,0.6082111
14309,0,1,0.6429425
14310,0,1,0.6380928
14311,0,1,0.63596404
14312,0,1,0.6333991
14313,0,1,0.6100499
14314,3,1,0.6166205
14315,0,1,0.60556275
14316,3,1,0.6101217
14317,0,1,0.6075543
14318,0,1,0.5818437
14319,2,1,0.5796743
14320,0,1,0.5656043
14321,1,1,0.54798734
14322,1,1,0.5472383
14323,0,1,0.5473504
14324,3,1,0.5823808
14325,1,1,0.6081864
14326,0,1,0.60009927
14327,0,1,0.58089834
14328,1,1,0.557503
14329,1,1,0.560802
14330,3,1,0.5675772
14331,2,1,0.5662288
14332,2,1,0.5694776
14333,1,1,0.59375983
14334,1,1,0.59497523
14335,0,1,0.6004151
14336,1,1,0.6080551
14337,3,1,0.6019669
14338,0,1,0.5926161
14339,0,1,0.59843636
14340,0,1,0.5994749
14341,1,0,0.61876357
14342,3,0,0.62099516
14343,1,0,0.6249746
14344,2,0,0.61419636
14345,0,0,0.5975614
14346,0,0,0.59754074
14347,0,0,0.62518203
14348,1,0,0.65892404
14349,1,0,0.6762885
14350,0,0,0.65990555
14351,2,0,0.6810407
14352,2,0,0.68438965
14353,1,0,0.6861869
14354,3,0,0.6629234
14355,1,0,0.6427764
14356,0,0,0.65875417
14357,0,0,0.645788
14358,0,0,0.6534929
14359,0,0,0.6435227
14360,0,0,0.64437675
14361,1,0,0.6614549
14362,1,0,0.66434985
14363,0,0,0.65622115
14364,2,0,0.6483463
14365,1,0,0.65668786
14366,1,0,0.63403904
14367,3,0,0.6456022
14368,3,0,0.65238833
14369,3,0,0.6397875
14370,1,0,0.63596916
14371,2,0,0.6393726
14372,3,0,0.6532335
14373,0,0,0.66417754
14374,0,0,0.6766418
14375,1,0,0.6923492
14376,0,0,0.68372
14377,2,0,0.6688879
14378,2,0,0.66455346
14379,0,0,0.6430806
14380,0,0,0.6529674
14381,1,0,0.6301251
14382,1,0,0.6187128
14383,0,0,0.62993425
14384,0,0,0.6313621
14385,1,0,0.6300435
14386,1,0,0.61258256
14387,1,0,0.6122088
14388,1,0,0.63980025
14389,1,0,0.6498192
14390,3,0,0.68514204
14391,0,0,0.6793775
14392,1,0,0.70294404
14393,2,0,0.7136126
14394,3,0,0.7099029
14395,2,0,0.7099608
14396,0,0,0.7126538
14397,1,0,0.72800267
14398,0,0,0.72397846
14399,0,0,0.7427334
14400,0,0,0.7599552
14401,2,0,0.7712868
14402,0,0,0.77107793
14403,1,0,0.7548146
14404,0,0,0.7321199
14405,1,0,0.7315852
14406,1,0,0.749439
14407,1,0,0.75179935
14408,0,0,0.74980104
14409,1,0,0.7431107
14410,2,0,0.7350923
14411,0,0,0.76406753
14412,1,0,0.7569006
14413,1,0,0.7437794
14414,1,0,0.755106
14415,0,0,0.75480765
14416,1,0,0.7818952
14417,2,0,0.79880965
14418,2,0,0.77356243
14419,1,0,0.7746456
14420,1,0,0.7625443
14421,0,0,0.747695
14422,1,0,0.7352611
14423,0,0,0.7231416
14424,0,0,0.7201431
14425,1,0,0.72306293
14426,3,0,0.727548
14427,3,0,0.71960557
14428,1,0,0.7113419
14429,0,0,0.695838
14430,0,0,0.6966116
14431,1,0,0.6678777
14432,0,0,0.6715784
14433,1,0,0.6913079
14434,1,0,0.7048047
14435,3,0,0.6909945
14436,3,0,0.6832156
14437,3,0,0.699736
14438,0,0,0.679651
14439,0,0,0.693584
14440,3,0,0.70165896
14441,1,0,0.7069184
14442,0,0,0.71810335
14443,2,0,0.74270463
14444,1,0,0.7522922
14445,2,0,0.7609148
14446,1,0,0.7568312
14447,1,0,0.74445987
14448,2,0,0.7597784
14449,0,0,0.7591357
14450,0,0,0.765427
14451,0,0,0.75815636
14452,3,0,0.75499654
14453,0,0,0.7673791
